Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,SessionType,Year,Race
0 days 00:31:44.760000,17.3,41.0,1017.3,False,22.5,59,1.5,FP2,2024,Bahrain Grand Prix
0 days 00:32:44.762000,17.2,41.0,1017.2,False,22.3,134,1.9,FP2,2024,Bahrain Grand Prix
0 days 00:33:44.750000,17.2,41.0,1017.2,False,22.3,111,1.5,FP2,2024,Bahrain Grand Prix
0 days 00:34:44.761000,17.2,40.0,1017.1,False,22.3,86,2.5,FP2,2024,Bahrain Grand Prix
0 days 00:35:44.748000,17.2,39.0,1017.1,False,22.2,70,2.4,FP2,2024,Bahrain Grand Prix
0 days 00:36:44.761000,17.3,39.0,1017.1,False,22.2,89,2.6,FP2,2024,Bahrain Grand Prix
0 days 00:37:44.760000,17.2,39.0,1017.2,False,22.1,85,2.1,FP2,2024,Bahrain Grand Prix
0 days 00:38:44.763000,17.2,39.0,1017.1,False,22.1,99,3.2,FP2,2024,Bahrain Grand Prix
0 days 00:39:44.764000,17.2,38.0,1017.2,False,22.1,102,2.6,FP2,2024,Bahrain Grand Prix
0 days 00:40:44.753000,17.2,38.0,1017.3,False,22.0,95,2.6,FP2,2024,Bahrain Grand Prix
0 days 00:41:44.764000,17.3,38.0,1017.2,False,22.0,71,2.6,FP2,2024,Bahrain Grand Prix
0 days 00:42:44.752000,17.3,38.0,1017.3,False,22.0,65,2.6,FP2,2024,Bahrain Grand Prix
0 days 00:43:44.758000,17.3,38.0,1017.3,False,22.0,61,2.5,FP2,2024,Bahrain Grand Prix
0 days 00:44:44.755000,17.3,37.0,1017.3,False,22.0,65,2.5,FP2,2024,Bahrain Grand Prix
0 days 00:45:44.779000,17.2,37.0,1017.3,False,21.8,73,2.6,FP2,2024,Bahrain Grand Prix
0 days 00:46:44.766000,17.2,36.0,1017.3,False,21.9,68,2.2,FP2,2024,Bahrain Grand Prix
0 days 00:47:44.799000,17.3,36.0,1017.2,False,22.0,81,1.6,FP2,2024,Bahrain Grand Prix
0 days 00:48:44.838000,17.3,36.0,1017.3,False,22.0,80,1.9,FP2,2024,Bahrain Grand Prix
0 days 00:49:44.785000,17.3,36.0,1017.2,False,21.9,102,2.6,FP2,2024,Bahrain Grand Prix
0 days 00:50:44.788000,17.3,37.0,1017.2,False,21.8,70,2.3,FP2,2024,Bahrain Grand Prix
0 days 00:51:44.788000,17.3,37.0,1017.3,False,21.9,73,2.2,FP2,2024,Bahrain Grand Prix
0 days 00:52:44.782000,17.3,37.0,1017.3,False,21.9,101,1.5,FP2,2024,Bahrain Grand Prix
0 days 00:53:44.805000,17.2,37.0,1017.3,False,21.8,118,1.8,FP2,2024,Bahrain Grand Prix
0 days 00:54:44.806000,17.2,37.0,1017.2,False,21.7,84,2.1,FP2,2024,Bahrain Grand Prix
0 days 00:55:44.802000,17.3,37.0,1017.2,False,21.6,101,2.4,FP2,2024,Bahrain Grand Prix
0 days 00:56:44.822000,17.3,37.0,1017.3,False,21.5,67,3.2,FP2,2024,Bahrain Grand Prix
0 days 00:57:44.840000,17.2,37.0,1017.2,False,21.5,92,2.8,FP2,2024,Bahrain Grand Prix
0 days 00:58:44.855000,17.3,37.0,1017.2,False,21.5,92,2.8,FP2,2024,Bahrain Grand Prix
0 days 00:59:44.859000,17.3,37.0,1017.2,False,21.4,111,3.1,FP2,2024,Bahrain Grand Prix
0 days 01:00:44.863000,17.3,37.0,1017.3,False,21.4,65,2.3,FP2,2024,Bahrain Grand Prix
0 days 01:01:44.878000,17.3,38.0,1017.3,False,21.5,110,1.6,FP2,2024,Bahrain Grand Prix
0 days 01:02:44.897000,17.3,38.0,1017.3,False,21.5,86,2.0,FP2,2024,Bahrain Grand Prix
0 days 01:03:44.900000,17.4,37.0,1017.2,False,21.5,94,2.2,FP2,2024,Bahrain Grand Prix
0 days 01:04:44.903000,17.4,37.0,1017.3,False,21.5,95,2.2,FP2,2024,Bahrain Grand Prix
0 days 01:05:44.902000,17.4,37.0,1017.3,False,21.4,59,2.5,FP2,2024,Bahrain Grand Prix
0 days 01:06:44.902000,17.4,36.0,1017.4,False,21.5,105,2.8,FP2,2024,Bahrain Grand Prix
0 days 01:07:44.905000,17.3,34.0,1017.4,False,21.3,75,3.0,FP2,2024,Bahrain Grand Prix
0 days 01:08:44.893000,17.4,34.0,1017.3,False,21.3,88,2.9,FP2,2024,Bahrain Grand Prix
0 days 01:09:44.909000,17.3,34.0,1017.4,False,21.3,76,2.7,FP2,2024,Bahrain Grand Prix
0 days 01:10:44.909000,17.3,34.0,1017.4,False,21.3,76,2.7,FP2,2024,Bahrain Grand Prix
0 days 01:11:44.906000,17.4,35.0,1017.4,False,21.2,112,1.8,FP2,2024,Bahrain Grand Prix
0 days 01:12:44.909000,17.4,35.0,1017.5,False,21.2,41,1.3,FP2,2024,Bahrain Grand Prix
0 days 01:13:44.916000,17.3,35.0,1017.5,False,21.2,41,1.3,FP2,2024,Bahrain Grand Prix
0 days 01:14:44.941000,17.3,36.0,1017.4,False,21.3,89,2.2,FP2,2024,Bahrain Grand Prix
0 days 01:15:44.951000,17.3,36.0,1017.4,False,21.2,71,3.0,FP2,2024,Bahrain Grand Prix
0 days 01:16:44.960000,17.4,36.0,1017.4,False,21.1,72,1.4,FP2,2024,Bahrain Grand Prix
0 days 01:17:44.957000,17.4,36.0,1017.5,False,21.2,120,1.6,FP2,2024,Bahrain Grand Prix
0 days 01:18:44.970000,17.4,36.0,1017.4,False,21.2,93,1.7,FP2,2024,Bahrain Grand Prix
0 days 01:19:44.977000,17.3,36.0,1017.4,False,21.1,67,1.7,FP2,2024,Bahrain Grand Prix
0 days 01:20:44.979000,17.3,36.0,1017.6,False,21.2,91,2.9,FP2,2024,Bahrain Grand Prix
0 days 01:21:44.979000,17.3,36.0,1017.6,False,21.1,66,1.2,FP2,2024,Bahrain Grand Prix
0 days 00:00:49.898000,20.6,30.0,1017.6,False,35.2,62,2.6,FP3,2024,Bahrain Grand Prix
0 days 00:01:49.895000,20.6,30.0,1017.7,False,35.1,83,3.4,FP3,2024,Bahrain Grand Prix
0 days 00:02:49.949000,20.6,30.0,1017.6,False,35.0,61,2.8,FP3,2024,Bahrain Grand Prix
0 days 00:03:49.895000,20.5,30.0,1017.7,False,34.9,37,2.9,FP3,2024,Bahrain Grand Prix
0 days 00:04:49.895000,20.5,31.0,1017.7,False,34.8,44,3.7,FP3,2024,Bahrain Grand Prix
0 days 00:05:49.899000,20.5,31.0,1017.4,False,34.3,45,2.2,FP3,2024,Bahrain Grand Prix
0 days 00:06:49.909000,20.5,31.0,1017.5,False,34.3,41,3.7,FP3,2024,Bahrain Grand Prix
0 days 00:07:49.904000,20.5,31.0,1017.5,False,34.3,49,3.3,FP3,2024,Bahrain Grand Prix
0 days 00:08:49.905000,20.5,32.0,1017.6,False,34.3,67,2.9,FP3,2024,Bahrain Grand Prix
0 days 00:09:49.904000,20.5,32.0,1017.6,False,34.3,55,2.7,FP3,2024,Bahrain Grand Prix
0 days 00:10:49.903000,20.4,32.0,1017.6,False,34.1,55,2.8,FP3,2024,Bahrain Grand Prix
0 days 00:11:49.900000,20.4,33.0,1017.6,False,34.0,60,2.8,FP3,2024,Bahrain Grand Prix
0 days 00:12:49.907000,20.4,33.0,1017.6,False,33.7,42,2.3,FP3,2024,Bahrain Grand Prix
0 days 00:13:49.907000,20.4,33.0,1017.6,False,34.1,65,2.8,FP3,2024,Bahrain Grand Prix
0 days 00:14:49.903000,20.5,33.0,1017.5,False,33.9,62,2.6,FP3,2024,Bahrain Grand Prix
0 days 00:15:49.901000,20.5,33.0,1017.5,False,34.0,82,3.4,FP3,2024,Bahrain Grand Prix
0 days 00:16:49.911000,20.4,33.0,1017.6,False,34.0,78,1.9,FP3,2024,Bahrain Grand Prix
0 days 00:17:49.911000,20.4,33.0,1017.6,False,34.0,51,2.3,FP3,2024,Bahrain Grand Prix
0 days 00:18:49.900000,20.4,33.0,1017.5,False,34.1,61,2.5,FP3,2024,Bahrain Grand Prix
0 days 00:19:49.896000,20.5,33.0,1017.6,False,33.9,57,2.7,FP3,2024,Bahrain Grand Prix
0 days 00:20:49.911000,20.4,33.0,1017.6,False,33.7,46,3.2,FP3,2024,Bahrain Grand Prix
0 days 00:21:49.901000,20.4,34.0,1017.6,False,33.6,52,2.6,FP3,2024,Bahrain Grand Prix
0 days 00:22:49.914000,20.4,33.0,1017.6,False,33.4,61,3.0,FP3,2024,Bahrain Grand Prix
0 days 00:23:49.917000,20.4,32.0,1017.6,False,33.3,52,2.7,FP3,2024,Bahrain Grand Prix
0 days 00:24:49.907000,20.5,33.0,1017.6,False,33.1,49,3.5,FP3,2024,Bahrain Grand Prix
0 days 00:25:49.906000,20.5,33.0,1017.6,False,33.0,45,3.2,FP3,2024,Bahrain Grand Prix
0 days 00:26:49.917000,20.4,34.0,1017.7,False,32.8,48,4.0,FP3,2024,Bahrain Grand Prix
0 days 00:27:49.915000,20.3,35.0,1017.6,False,32.8,64,3.0,FP3,2024,Bahrain Grand Prix
0 days 00:28:49.920000,20.3,35.0,1017.6,False,32.7,53,3.5,FP3,2024,Bahrain Grand Prix
0 days 00:29:49.897000,20.3,35.0,1017.6,False,32.7,43,3.1,FP3,2024,Bahrain Grand Prix
0 days 00:30:49.919000,20.3,33.0,1017.6,False,32.7,64,4.0,FP3,2024,Bahrain Grand Prix
0 days 00:31:49.914000,20.3,33.0,1017.7,False,32.2,51,3.6,FP3,2024,Bahrain Grand Prix
0 days 00:32:49.919000,20.2,35.0,1017.8,False,32.2,48,3.0,FP3,2024,Bahrain Grand Prix
0 days 00:33:49.922000,20.3,35.0,1017.6,False,32.3,43,1.8,FP3,2024,Bahrain Grand Prix
0 days 00:34:49.922000,20.2,35.0,1017.7,False,32.4,28,3.4,FP3,2024,Bahrain Grand Prix
0 days 00:35:49.923000,20.3,36.0,1017.7,False,32.4,41,2.3,FP3,2024,Bahrain Grand Prix
0 days 00:36:49.923000,20.3,36.0,1017.6,False,32.3,53,3.5,FP3,2024,Bahrain Grand Prix
0 days 00:37:49.932000,20.3,36.0,1017.7,False,32.2,75,2.6,FP3,2024,Bahrain Grand Prix
0 days 00:38:49.924000,20.3,36.0,1017.8,False,32.1,60,3.4,FP3,2024,Bahrain Grand Prix
0 days 00:39:49.923000,20.3,36.0,1017.7,False,31.9,45,2.9,FP3,2024,Bahrain Grand Prix
0 days 00:40:49.926000,20.2,36.0,1017.7,False,31.9,46,2.4,FP3,2024,Bahrain Grand Prix
0 days 00:41:49.956000,20.3,36.0,1017.8,False,31.9,41,2.8,FP3,2024,Bahrain Grand Prix
0 days 00:42:49.958000,20.4,36.0,1017.7,False,32.3,42,1.8,FP3,2024,Bahrain Grand Prix
0 days 00:43:49.981000,20.4,37.0,1017.7,False,32.0,47,2.3,FP3,2024,Bahrain Grand Prix
0 days 00:44:50.001000,20.4,37.0,1017.7,False,31.9,57,2.6,FP3,2024,Bahrain Grand Prix
0 days 00:45:50.013000,20.3,37.0,1017.8,False,31.9,70,1.8,FP3,2024,Bahrain Grand Prix
0 days 00:46:50.028000,20.3,37.0,1017.8,False,31.6,50,2.6,FP3,2024,Bahrain Grand Prix
0 days 00:47:50.020000,20.3,37.0,1017.7,False,31.6,49,2.9,FP3,2024,Bahrain Grand Prix
0 days 00:48:50.025000,20.3,38.0,1017.8,False,31.6,48,3.1,FP3,2024,Bahrain Grand Prix
0 days 00:49:50.037000,20.3,38.0,1017.8,False,31.5,43,2.2,FP3,2024,Bahrain Grand Prix
0 days 00:50:50.051000,20.3,38.0,1017.8,False,31.3,47,3.3,FP3,2024,Bahrain Grand Prix
0 days 00:51:50.046000,20.2,38.0,1017.7,False,31.2,44,2.4,FP3,2024,Bahrain Grand Prix
0 days 00:52:50.044000,20.2,38.0,1017.8,False,31.2,43,2.5,FP3,2024,Bahrain Grand Prix
0 days 00:53:50.056000,20.3,38.0,1017.7,False,31.0,37,3.2,FP3,2024,Bahrain Grand Prix
0 days 00:54:50.059000,20.2,39.0,1017.8,False,31.0,58,3.2,FP3,2024,Bahrain Grand Prix
0 days 00:55:50.057000,20.2,39.0,1017.8,False,30.9,54,2.7,FP3,2024,Bahrain Grand Prix
0 days 00:56:50.050000,20.2,39.0,1017.7,False,31.0,77,2.4,FP3,2024,Bahrain Grand Prix
0 days 00:57:50.052000,20.1,39.0,1017.8,False,31.0,51,1.6,FP3,2024,Bahrain Grand Prix
0 days 00:58:50.059000,20.1,39.0,1017.9,False,30.8,61,2.7,FP3,2024,Bahrain Grand Prix
0 days 00:59:50.057000,20.1,39.0,1017.8,False,30.7,37,2.7,FP3,2024,Bahrain Grand Prix
0 days 01:00:50.062000,20.1,38.0,1017.8,False,30.6,72,3.6,FP3,2024,Bahrain Grand Prix
0 days 01:01:50.052000,20.0,38.0,1017.8,False,30.6,46,2.2,FP3,2024,Bahrain Grand Prix
0 days 01:02:50.064000,20.1,38.0,1017.8,False,30.7,61,2.8,FP3,2024,Bahrain Grand Prix
0 days 01:03:50.053000,20.1,38.0,1017.8,False,30.4,49,3.3,FP3,2024,Bahrain Grand Prix
0 days 01:04:50.056000,20.1,38.0,1017.7,False,30.2,53,3.2,FP3,2024,Bahrain Grand Prix
0 days 01:05:50.067000,20.0,38.0,1017.8,False,30.2,53,2.5,FP3,2024,Bahrain Grand Prix
0 days 01:06:50.086000,20.0,38.0,1017.8,False,30.2,85,2.9,FP3,2024,Bahrain Grand Prix
0 days 01:07:50.097000,20.0,38.0,1017.8,False,30.0,77,3.0,FP3,2024,Bahrain Grand Prix
0 days 01:08:50.105000,20.0,39.0,1017.9,False,29.9,81,3.1,FP3,2024,Bahrain Grand Prix
0 days 01:09:50.111000,20.0,40.0,1017.9,False,29.7,63,3.1,FP3,2024,Bahrain Grand Prix
0 days 01:10:50.107000,20.0,41.0,1017.8,False,29.7,49,2.2,FP3,2024,Bahrain Grand Prix
0 days 01:11:50.120000,19.9,40.0,1017.9,False,29.8,37,3.1,FP3,2024,Bahrain Grand Prix
0 days 01:12:50.108000,19.9,39.0,1017.9,False,29.7,60,2.9,FP3,2024,Bahrain Grand Prix
0 days 01:13:50.114000,19.9,39.0,1018.0,False,29.7,45,2.6,FP3,2024,Bahrain Grand Prix
0 days 01:14:50.175000,19.9,39.0,1017.9,False,29.5,44,2.8,FP3,2024,Bahrain Grand Prix
0 days 01:15:50.130000,19.9,38.0,1018.0,False,29.5,82,2.2,FP3,2024,Bahrain Grand Prix
0 days 01:16:50.155000,20.0,38.0,1017.9,False,29.4,63,1.9,FP3,2024,Bahrain Grand Prix
0 days 01:17:50.154000,20.0,37.0,1018.0,False,29.5,48,1.6,FP3,2024,Bahrain Grand Prix
0 days 01:18:50.172000,20.0,37.0,1017.9,False,29.5,82,2.3,FP3,2024,Bahrain Grand Prix
