Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,SessionType,Year,Race
0 days 00:21:15.502000,35.1,25.0,1001.1,False,48.2,33,2.2,FP1,2025,Bahrain Grand Prix
0 days 00:22:15.502000,35.0,25.0,1001.1,False,48.0,116,1.9,FP1,2025,Bahrain Grand Prix
0 days 00:23:15.517000,35.1,25.0,1001.2,False,47.5,11,1.5,FP1,2025,Bahrain Grand Prix
0 days 00:24:15.504000,35.1,25.0,1001.0,False,47.3,2,1.9,FP1,2025,Bahrain Grand Prix
0 days 00:25:15.526000,35.1,26.0,1001.2,False,47.1,27,1.8,FP1,2025,Bahrain Grand Prix
0 days 00:26:15.520000,35.2,26.0,1001.2,False,47.5,340,1.7,FP1,2025,Bahrain Grand Prix
0 days 00:27:15.521000,35.3,27.0,1001.1,False,47.6,8,1.5,FP1,2025,Bahrain Grand Prix
0 days 00:28:15.534000,35.2,25.0,1001.1,False,47.6,15,1.6,FP1,2025,Bahrain Grand Prix
0 days 00:29:15.544000,35.3,25.0,1001.0,False,47.5,16,2.9,FP1,2025,Bahrain Grand Prix
0 days 00:30:15.553000,35.3,25.0,1001.1,False,47.5,30,1.8,FP1,2025,Bahrain Grand Prix
0 days 00:31:15.556000,35.3,26.0,1001.0,False,47.5,14,2.6,FP1,2025,Bahrain Grand Prix
0 days 00:32:15.554000,35.3,27.0,1001.2,False,47.2,12,2.9,FP1,2025,Bahrain Grand Prix
0 days 00:33:15.546000,35.3,26.0,1001.2,False,47.0,1,2.3,FP1,2025,Bahrain Grand Prix
0 days 00:34:15.544000,35.3,24.0,1001.1,False,47.4,15,1.9,FP1,2025,Bahrain Grand Prix
0 days 00:35:15.543000,35.3,26.0,1001.1,False,47.5,10,2.1,FP1,2025,Bahrain Grand Prix
0 days 00:36:15.549000,35.3,26.0,1001.2,False,47.5,358,2.7,FP1,2025,Bahrain Grand Prix
0 days 00:37:15.573000,35.4,25.0,1001.2,False,47.4,8,1.9,FP1,2025,Bahrain Grand Prix
0 days 00:38:15.579000,35.3,25.0,1001.2,False,47.6,352,1.4,FP1,2025,Bahrain Grand Prix
0 days 00:39:15.600000,35.3,25.0,1001.2,False,47.6,14,1.4,FP1,2025,Bahrain Grand Prix
0 days 00:40:15.638000,35.3,24.0,1001.2,False,47.6,18,1.8,FP1,2025,Bahrain Grand Prix
0 days 00:41:15.660000,35.2,25.0,1001.1,False,47.6,27,2.7,FP1,2025,Bahrain Grand Prix
0 days 00:42:15.674000,35.1,24.0,1001.1,False,47.2,7,1.7,FP1,2025,Bahrain Grand Prix
0 days 00:43:15.675000,35.1,26.0,1001.1,False,46.9,33,2.1,FP1,2025,Bahrain Grand Prix
0 days 00:44:15.692000,35.0,26.0,1001.1,False,46.7,358,2.9,FP1,2025,Bahrain Grand Prix
0 days 00:45:15.692000,35.0,26.0,1001.2,False,46.7,10,1.4,FP1,2025,Bahrain Grand Prix
0 days 00:46:15.694000,35.0,25.0,1001.1,False,46.7,7,1.7,FP1,2025,Bahrain Grand Prix
0 days 00:47:15.681000,35.0,26.0,1001.1,False,46.4,3,2.6,FP1,2025,Bahrain Grand Prix
0 days 00:48:15.693000,35.0,26.0,1001.1,False,46.4,55,1.6,FP1,2025,Bahrain Grand Prix
0 days 00:49:15.698000,35.0,26.0,1001.0,False,46.9,336,1.0,FP1,2025,Bahrain Grand Prix
0 days 00:50:15.695000,35.2,24.0,1001.1,False,47.3,40,1.1,FP1,2025,Bahrain Grand Prix
0 days 00:51:15.696000,35.2,23.0,1000.9,False,47.3,35,1.8,FP1,2025,Bahrain Grand Prix
0 days 00:52:15.726000,35.3,21.0,1001.0,False,47.0,12,2.3,FP1,2025,Bahrain Grand Prix
0 days 00:53:15.744000,35.3,22.0,1001.1,False,47.0,16,2.9,FP1,2025,Bahrain Grand Prix
0 days 00:54:15.759000,35.3,22.0,1001.1,False,46.9,17,2.9,FP1,2025,Bahrain Grand Prix
0 days 00:55:15.839000,35.2,23.0,1001.1,False,46.6,33,2.3,FP1,2025,Bahrain Grand Prix
0 days 00:56:15.798000,35.2,22.0,1001.1,False,46.6,28,1.5,FP1,2025,Bahrain Grand Prix
0 days 00:57:15.796000,35.2,23.0,1001.1,False,46.6,25,1.4,FP1,2025,Bahrain Grand Prix
0 days 00:58:15.793000,35.2,23.0,1001.2,False,46.9,0,1.5,FP1,2025,Bahrain Grand Prix
0 days 00:59:15.808000,35.2,23.0,1001.1,False,46.9,33,1.7,FP1,2025,Bahrain Grand Prix
0 days 01:00:15.782000,35.3,23.0,1001.2,False,46.4,61,0.7,FP1,2025,Bahrain Grand Prix
0 days 01:01:15.782000,35.1,24.0,1001.2,False,46.3,3,2.0,FP1,2025,Bahrain Grand Prix
0 days 01:02:15.804000,35.1,23.0,1001.1,False,45.9,13,1.6,FP1,2025,Bahrain Grand Prix
0 days 01:03:15.841000,35.0,21.0,1001.2,False,46.1,12,2.7,FP1,2025,Bahrain Grand Prix
0 days 01:04:15.816000,35.1,23.0,1001.1,False,46.4,19,2.0,FP1,2025,Bahrain Grand Prix
0 days 01:05:15.815000,35.0,22.0,1001.1,False,46.3,18,2.0,FP1,2025,Bahrain Grand Prix
0 days 01:06:15.818000,35.0,21.0,1001.1,False,46.4,15,2.3,FP1,2025,Bahrain Grand Prix
0 days 01:07:15.803000,35.0,22.0,1001.1,False,46.3,18,2.5,FP1,2025,Bahrain Grand Prix
0 days 01:08:15.818000,35.0,22.0,1001.0,False,46.2,45,2.1,FP1,2025,Bahrain Grand Prix
0 days 01:09:15.823000,35.2,22.0,1001.1,False,46.2,130,1.2,FP1,2025,Bahrain Grand Prix
0 days 01:10:15.838000,35.3,21.0,1001.2,False,46.2,20,1.1,FP1,2025,Bahrain Grand Prix
0 days 01:11:15.843000,35.3,22.0,1001.1,False,46.1,8,1.9,FP1,2025,Bahrain Grand Prix
0 days 01:12:15.841000,35.3,23.0,1001.0,False,46.0,6,1.8,FP1,2025,Bahrain Grand Prix
0 days 01:13:15.839000,35.3,23.0,1001.1,False,45.7,3,2.3,FP1,2025,Bahrain Grand Prix
0 days 01:14:15.839000,35.3,23.0,1001.1,False,45.7,15,1.3,FP1,2025,Bahrain Grand Prix
0 days 01:15:15.839000,35.3,23.0,1001.1,False,45.7,23,1.3,FP1,2025,Bahrain Grand Prix
0 days 01:16:15.864000,35.4,23.0,1001.1,False,45.8,22,1.5,FP1,2025,Bahrain Grand Prix
0 days 01:17:15.869000,35.4,21.0,1001.1,False,45.9,24,1.6,FP1,2025,Bahrain Grand Prix
0 days 01:18:15.875000,35.5,18.0,1001.1,False,45.9,25,2.3,FP1,2025,Bahrain Grand Prix
0 days 01:19:15.889000,35.4,17.0,1001.2,False,45.9,19,2.5,FP1,2025,Bahrain Grand Prix
0 days 00:00:04.320000,30.9,44.0,1001.8,False,36.2,29,1.4,FP2,2025,Bahrain Grand Prix
0 days 00:01:04.317000,30.9,44.0,1001.8,False,36.1,30,1.6,FP2,2025,Bahrain Grand Prix
0 days 00:02:04.335000,30.8,44.0,1001.8,False,36.1,11,1.6,FP2,2025,Bahrain Grand Prix
0 days 00:03:04.350000,30.8,44.0,1001.8,False,36.0,9,1.8,FP2,2025,Bahrain Grand Prix
0 days 00:04:04.385000,30.8,44.0,1001.8,False,36.0,21,1.3,FP2,2025,Bahrain Grand Prix
0 days 00:05:04.399000,30.8,45.0,1001.8,False,36.0,27,1.1,FP2,2025,Bahrain Grand Prix
0 days 00:06:04.402000,30.7,45.0,1001.7,False,36.0,1,1.2,FP2,2025,Bahrain Grand Prix
0 days 00:07:04.389000,30.6,45.0,1001.7,False,36.0,6,0.9,FP2,2025,Bahrain Grand Prix
0 days 00:08:04.396000,30.6,45.0,1001.8,False,36.0,34,1.5,FP2,2025,Bahrain Grand Prix
0 days 00:09:04.419000,30.5,46.0,1001.7,False,35.9,20,1.0,FP2,2025,Bahrain Grand Prix
0 days 00:10:04.432000,30.5,46.0,1001.8,False,35.9,0,1.1,FP2,2025,Bahrain Grand Prix
0 days 00:11:04.434000,30.5,46.0,1001.7,False,35.7,18,1.1,FP2,2025,Bahrain Grand Prix
0 days 00:12:04.466000,30.4,46.0,1001.6,False,35.5,358,1.1,FP2,2025,Bahrain Grand Prix
0 days 00:13:04.469000,30.4,46.0,1001.8,False,35.6,352,0.6,FP2,2025,Bahrain Grand Prix
0 days 00:14:04.484000,30.4,46.0,1001.8,False,35.7,56,0.6,FP2,2025,Bahrain Grand Prix
0 days 00:15:04.498000,30.4,46.0,1001.8,False,35.6,28,0.9,FP2,2025,Bahrain Grand Prix
0 days 00:16:04.517000,30.4,46.0,1001.8,False,35.6,20,1.1,FP2,2025,Bahrain Grand Prix
0 days 00:17:04.515000,30.3,45.0,1001.7,False,35.7,80,0.5,FP2,2025,Bahrain Grand Prix
0 days 00:18:04.535000,30.3,45.0,1001.7,False,36.0,325,0.0,FP2,2025,Bahrain Grand Prix
0 days 00:19:04.535000,30.3,45.0,1001.8,False,36.1,48,0.7,FP2,2025,Bahrain Grand Prix
0 days 00:20:04.542000,30.4,45.0,1001.9,False,36.2,9,0.8,FP2,2025,Bahrain Grand Prix
0 days 00:21:04.562000,30.4,45.0,1001.8,False,35.8,3,0.9,FP2,2025,Bahrain Grand Prix
0 days 00:22:04.550000,30.4,45.0,1001.8,False,35.8,42,1.0,FP2,2025,Bahrain Grand Prix
0 days 00:23:04.567000,30.4,45.0,1001.8,False,35.4,0,0.7,FP2,2025,Bahrain Grand Prix
0 days 00:24:04.568000,30.3,46.0,1001.9,False,35.2,2,1.2,FP2,2025,Bahrain Grand Prix
0 days 00:25:04.574000,30.3,46.0,1001.9,False,35.2,46,1.5,FP2,2025,Bahrain Grand Prix
0 days 00:26:04.586000,30.2,46.0,1001.9,False,35.1,45,0.7,FP2,2025,Bahrain Grand Prix
0 days 00:27:04.586000,30.1,46.0,1001.9,False,35.1,0,0.5,FP2,2025,Bahrain Grand Prix
0 days 00:28:04.587000,30.1,45.0,1001.8,False,35.7,1,0.7,FP2,2025,Bahrain Grand Prix
0 days 00:29:04.588000,30.1,45.0,1001.8,False,35.7,16,0.8,FP2,2025,Bahrain Grand Prix
0 days 00:30:04.591000,30.1,45.0,1001.9,False,35.5,17,1.0,FP2,2025,Bahrain Grand Prix
0 days 00:31:04.605000,30.1,46.0,1001.9,False,35.1,13,1.2,FP2,2025,Bahrain Grand Prix
0 days 00:32:04.606000,30.0,46.0,1001.9,False,34.9,4,1.4,FP2,2025,Bahrain Grand Prix
0 days 00:33:04.621000,30.0,47.0,1001.9,False,34.7,13,1.5,FP2,2025,Bahrain Grand Prix
0 days 00:34:04.640000,30.0,47.0,1001.8,False,34.8,17,1.4,FP2,2025,Bahrain Grand Prix
0 days 00:35:04.639000,29.9,47.0,1001.8,False,34.7,18,2.0,FP2,2025,Bahrain Grand Prix
0 days 00:36:04.659000,29.9,47.0,1001.8,False,34.6,5,1.8,FP2,2025,Bahrain Grand Prix
0 days 00:37:04.676000,29.8,47.0,1001.8,False,34.5,4,1.4,FP2,2025,Bahrain Grand Prix
0 days 00:38:04.677000,29.8,47.0,1001.9,False,34.5,29,1.4,FP2,2025,Bahrain Grand Prix
0 days 00:39:04.688000,29.7,48.0,1001.9,False,34.5,355,0.7,FP2,2025,Bahrain Grand Prix
0 days 00:40:04.690000,29.6,47.0,1002.0,False,34.9,47,0.4,FP2,2025,Bahrain Grand Prix
0 days 00:41:04.690000,29.6,47.0,1001.9,False,34.9,48,0.7,FP2,2025,Bahrain Grand Prix
0 days 00:42:04.691000,29.6,47.0,1001.9,False,35.1,12,0.5,FP2,2025,Bahrain Grand Prix
0 days 00:43:04.693000,29.6,48.0,1002.0,False,35.1,0,0.6,FP2,2025,Bahrain Grand Prix
0 days 00:44:04.709000,29.6,48.0,1002.0,False,34.8,340,0.5,FP2,2025,Bahrain Grand Prix
0 days 00:45:04.710000,29.6,48.0,1002.0,False,34.7,12,1.6,FP2,2025,Bahrain Grand Prix
0 days 00:46:04.730000,29.5,48.0,1002.0,False,34.5,23,1.9,FP2,2025,Bahrain Grand Prix
0 days 00:47:04.767000,29.5,49.0,1002.1,False,34.2,24,1.2,FP2,2025,Bahrain Grand Prix
0 days 00:48:04.735000,29.5,49.0,1002.1,False,34.3,21,1.2,FP2,2025,Bahrain Grand Prix
0 days 00:49:04.750000,29.5,49.0,1002.1,False,34.3,14,0.8,FP2,2025,Bahrain Grand Prix
0 days 00:50:04.757000,29.5,50.0,1002.0,False,34.3,8,1.0,FP2,2025,Bahrain Grand Prix
0 days 00:51:04.763000,29.5,50.0,1002.0,False,33.9,130,1.3,FP2,2025,Bahrain Grand Prix
0 days 00:52:04.798000,29.5,50.0,1002.1,False,33.9,7,0.5,FP2,2025,Bahrain Grand Prix
0 days 00:53:04.777000,29.4,51.0,1002.1,False,33.9,8,2.0,FP2,2025,Bahrain Grand Prix
0 days 00:54:04.792000,29.4,51.0,1002.2,False,33.7,4,1.5,FP2,2025,Bahrain Grand Prix
0 days 00:55:04.817000,29.4,51.0,1002.1,False,33.8,8,1.2,FP2,2025,Bahrain Grand Prix
0 days 00:56:04.795000,29.3,51.0,1002.1,False,33.8,5,1.3,FP2,2025,Bahrain Grand Prix
0 days 00:57:04.815000,29.3,51.0,1002.1,False,33.7,4,1.9,FP2,2025,Bahrain Grand Prix
0 days 00:58:04.812000,29.3,51.0,1002.1,False,33.7,23,1.6,FP2,2025,Bahrain Grand Prix
0 days 00:59:04.818000,29.3,51.0,1002.2,False,34.0,14,1.3,FP2,2025,Bahrain Grand Prix
0 days 01:00:04.828000,29.3,50.0,1002.1,False,34.1,32,1.3,FP2,2025,Bahrain Grand Prix
0 days 01:01:04.845000,29.3,50.0,1002.1,False,34.1,30,1.0,FP2,2025,Bahrain Grand Prix
0 days 01:02:04.861000,29.3,50.0,1002.1,False,34.1,334,1.2,FP2,2025,Bahrain Grand Prix
0 days 01:03:04.865000,29.3,49.0,1002.1,False,34.2,3,1.0,FP2,2025,Bahrain Grand Prix
0 days 01:04:04.862000,29.3,49.0,1002.2,False,34.2,77,1.3,FP2,2025,Bahrain Grand Prix
0 days 01:05:04.864000,29.2,49.0,1002.1,False,34.0,10,1.1,FP2,2025,Bahrain Grand Prix
0 days 01:06:04.867000,29.2,49.0,1002.1,False,34.1,341,1.4,FP2,2025,Bahrain Grand Prix
0 days 01:07:04.892000,29.2,49.0,1002.1,False,34.0,0,1.0,FP2,2025,Bahrain Grand Prix
0 days 01:08:04.884000,29.2,49.0,1002.2,False,33.8,58,0.7,FP2,2025,Bahrain Grand Prix
0 days 01:09:04.901000,29.1,49.0,1002.2,False,33.7,64,1.1,FP2,2025,Bahrain Grand Prix
0 days 01:10:04.929000,29.1,49.0,1002.2,False,33.7,17,1.5,FP2,2025,Bahrain Grand Prix
0 days 01:11:04.936000,29.2,49.0,1002.2,False,33.8,0,1.4,FP2,2025,Bahrain Grand Prix
0 days 01:12:04.932000,29.2,49.0,1002.3,False,33.8,10,1.5,FP2,2025,Bahrain Grand Prix
0 days 01:13:04.935000,29.1,49.0,1002.2,False,33.8,359,1.0,FP2,2025,Bahrain Grand Prix
0 days 01:14:04.918000,29.1,49.0,1002.3,False,33.4,21,0.8,FP2,2025,Bahrain Grand Prix
0 days 01:15:04.919000,29.1,49.0,1002.3,False,33.6,24,0.8,FP2,2025,Bahrain Grand Prix
0 days 01:16:04.954000,29.1,49.0,1002.2,False,33.6,23,0.8,FP2,2025,Bahrain Grand Prix
0 days 01:17:04.940000,29.1,49.0,1002.3,False,33.9,7,1.0,FP2,2025,Bahrain Grand Prix
0 days 01:18:04.941000,29.1,49.0,1002.3,False,33.7,9,0.8,FP2,2025,Bahrain Grand Prix
0 days 00:00:39.350000,34.3,41.0,1001.5,False,47.1,26,1.8,FP3,2025,Bahrain Grand Prix
0 days 00:01:39.355000,34.2,40.0,1001.6,False,47.3,17,2.4,FP3,2025,Bahrain Grand Prix
0 days 00:02:39.362000,34.1,39.0,1001.7,False,47.1,20,2.4,FP3,2025,Bahrain Grand Prix
0 days 00:03:39.364000,34.1,38.0,1001.6,False,46.5,14,2.4,FP3,2025,Bahrain Grand Prix
0 days 00:04:39.374000,34.0,38.0,1001.7,False,46.0,37,2.8,FP3,2025,Bahrain Grand Prix
0 days 00:05:39.373000,34.0,39.0,1001.7,False,45.9,9,2.5,FP3,2025,Bahrain Grand Prix
0 days 00:06:39.409000,34.0,38.0,1001.7,False,45.9,15,3.8,FP3,2025,Bahrain Grand Prix
0 days 00:07:39.423000,33.9,41.0,1001.7,False,46.0,19,4.6,FP3,2025,Bahrain Grand Prix
0 days 00:08:39.422000,33.5,43.0,1001.7,False,44.6,12,3.6,FP3,2025,Bahrain Grand Prix
0 days 00:09:39.408000,33.2,44.0,1001.8,False,43.9,24,4.1,FP3,2025,Bahrain Grand Prix
0 days 00:10:39.411000,33.1,45.0,1001.8,False,43.8,18,2.9,FP3,2025,Bahrain Grand Prix
0 days 00:11:39.442000,32.9,46.0,1001.8,False,43.8,19,3.4,FP3,2025,Bahrain Grand Prix
0 days 00:12:39.427000,32.8,45.0,1001.8,False,43.5,13,3.7,FP3,2025,Bahrain Grand Prix
0 days 00:13:39.442000,32.5,45.0,1001.8,False,43.4,29,3.8,FP3,2025,Bahrain Grand Prix
0 days 00:14:39.444000,32.4,46.0,1001.8,False,43.4,15,3.6,FP3,2025,Bahrain Grand Prix
0 days 00:15:39.459000,32.5,48.0,1001.7,False,43.4,17,3.3,FP3,2025,Bahrain Grand Prix
0 days 00:16:39.476000,32.3,47.0,1001.8,False,43.4,31,3.1,FP3,2025,Bahrain Grand Prix
0 days 00:17:39.487000,32.2,47.0,1001.9,False,43.4,23,2.6,FP3,2025,Bahrain Grand Prix
0 days 00:18:39.492000,32.1,48.0,1001.9,False,43.4,37,2.8,FP3,2025,Bahrain Grand Prix
0 days 00:19:39.546000,31.9,49.0,1001.8,False,43.2,19,3.1,FP3,2025,Bahrain Grand Prix
0 days 00:20:40.087000,31.9,49.0,1001.9,False,43.0,19,2.2,FP3,2025,Bahrain Grand Prix
0 days 00:21:39.518000,31.9,47.0,1001.9,False,43.5,23,2.1,FP3,2025,Bahrain Grand Prix
0 days 00:22:39.509000,31.7,48.0,1001.9,False,43.4,19,3.6,FP3,2025,Bahrain Grand Prix
0 days 00:23:39.517000,31.5,48.0,1001.8,False,42.9,14,3.7,FP3,2025,Bahrain Grand Prix
0 days 00:24:39.495000,31.4,49.0,1001.9,False,42.7,32,3.6,FP3,2025,Bahrain Grand Prix
0 days 00:25:39.512000,31.3,49.0,1001.9,False,42.6,30,3.0,FP3,2025,Bahrain Grand Prix
0 days 00:26:39.513000,31.3,49.0,1001.8,False,42.8,14,2.4,FP3,2025,Bahrain Grand Prix
0 days 00:27:39.505000,31.2,48.0,1001.8,False,42.9,12,2.8,FP3,2025,Bahrain Grand Prix
0 days 00:28:39.532000,31.2,47.0,1001.9,False,42.9,12,2.9,FP3,2025,Bahrain Grand Prix
0 days 00:29:40.107000,31.2,47.0,1001.9,False,43.0,12,2.9,FP3,2025,Bahrain Grand Prix
0 days 00:30:39.546000,31.2,47.0,1001.9,False,42.7,29,3.6,FP3,2025,Bahrain Grand Prix
0 days 00:31:39.546000,31.2,47.0,1001.8,False,42.6,22,2.8,FP3,2025,Bahrain Grand Prix
0 days 00:32:39.567000,31.1,47.0,1001.7,False,42.2,37,2.9,FP3,2025,Bahrain Grand Prix
0 days 00:33:39.587000,31.0,48.0,1001.8,False,42.6,13,2.7,FP3,2025,Bahrain Grand Prix
0 days 00:34:39.601000,31.0,48.0,1001.8,False,42.5,14,2.4,FP3,2025,Bahrain Grand Prix
0 days 00:35:39.629000,31.0,47.0,1001.9,False,42.6,20,2.1,FP3,2025,Bahrain Grand Prix
0 days 00:36:39.634000,30.9,47.0,1001.8,False,42.0,14,3.3,FP3,2025,Bahrain Grand Prix
0 days 00:37:39.661000,30.8,48.0,1001.6,False,42.1,13,3.6,FP3,2025,Bahrain Grand Prix
0 days 00:38:39.665000,30.8,48.0,1001.8,False,41.9,18,2.9,FP3,2025,Bahrain Grand Prix
0 days 00:39:39.678000,30.8,48.0,1001.7,False,41.8,21,3.0,FP3,2025,Bahrain Grand Prix
0 days 00:40:40.253000,30.8,48.0,1001.7,False,42.2,16,2.8,FP3,2025,Bahrain Grand Prix
0 days 00:41:39.694000,30.8,48.0,1001.8,False,42.2,15,3.5,FP3,2025,Bahrain Grand Prix
0 days 00:42:39.700000,30.7,48.0,1001.8,False,42.2,15,3.5,FP3,2025,Bahrain Grand Prix
0 days 00:43:39.697000,30.6,48.0,1001.8,False,42.2,15,3.5,FP3,2025,Bahrain Grand Prix
0 days 00:44:39.699000,30.6,49.0,1001.8,False,41.8,16,2.5,FP3,2025,Bahrain Grand Prix
0 days 00:45:39.712000,30.6,48.0,1001.6,False,41.6,31,2.9,FP3,2025,Bahrain Grand Prix
0 days 00:46:39.735000,30.6,48.0,1001.8,False,41.4,19,3.4,FP3,2025,Bahrain Grand Prix
0 days 00:47:39.747000,30.5,49.0,1001.7,False,41.4,24,3.3,FP3,2025,Bahrain Grand Prix
0 days 00:48:39.752000,30.5,49.0,1001.7,False,41.4,26,3.6,FP3,2025,Bahrain Grand Prix
0 days 00:49:39.748000,30.6,49.0,1001.8,False,41.1,17,3.0,FP3,2025,Bahrain Grand Prix
0 days 00:50:39.751000,30.5,49.0,1001.7,False,41.1,32,3.6,FP3,2025,Bahrain Grand Prix
0 days 00:51:39.773000,30.3,49.0,1001.7,False,41.1,14,3.0,FP3,2025,Bahrain Grand Prix
0 days 00:52:40.433000,30.3,49.0,1001.8,False,41.3,22,3.2,FP3,2025,Bahrain Grand Prix
0 days 00:53:39.834000,30.3,49.0,1001.7,False,40.8,17,3.0,FP3,2025,Bahrain Grand Prix
0 days 00:54:39.828000,30.2,49.0,1001.7,False,40.8,38,4.0,FP3,2025,Bahrain Grand Prix
0 days 00:55:39.860000,30.1,49.0,1001.8,False,40.6,4,2.9,FP3,2025,Bahrain Grand Prix
0 days 00:56:39.838000,30.1,48.0,1001.7,False,40.6,20,3.4,FP3,2025,Bahrain Grand Prix
0 days 00:57:39.883000,30.1,48.0,1001.8,False,40.6,31,2.9,FP3,2025,Bahrain Grand Prix
0 days 00:58:39.882000,30.2,48.0,1001.7,False,40.7,31,2.8,FP3,2025,Bahrain Grand Prix
0 days 00:59:39.880000,30.0,48.0,1001.7,False,40.8,15,3.7,FP3,2025,Bahrain Grand Prix
0 days 01:00:39.901000,30.0,48.0,1001.7,False,40.8,12,3.0,FP3,2025,Bahrain Grand Prix
0 days 01:01:39.915000,29.9,48.0,1001.9,False,40.5,8,3.2,FP3,2025,Bahrain Grand Prix
0 days 01:02:39.909000,29.9,47.0,1001.7,False,40.4,14,3.3,FP3,2025,Bahrain Grand Prix
0 days 01:03:40.559000,29.9,47.0,1001.7,False,40.9,29,2.5,FP3,2025,Bahrain Grand Prix
0 days 01:04:39.918000,29.9,47.0,1001.8,False,40.7,13,2.9,FP3,2025,Bahrain Grand Prix
0 days 01:05:39.918000,30.0,47.0,1001.7,False,40.6,19,3.0,FP3,2025,Bahrain Grand Prix
0 days 01:06:39.920000,29.9,47.0,1001.8,False,40.4,11,3.1,FP3,2025,Bahrain Grand Prix
0 days 01:07:39.920000,29.9,47.0,1001.8,False,40.3,25,3.3,FP3,2025,Bahrain Grand Prix
0 days 01:08:39.905000,29.9,47.0,1001.8,False,40.4,12,2.7,FP3,2025,Bahrain Grand Prix
0 days 01:09:39.906000,29.9,47.0,1001.7,False,40.4,16,2.5,FP3,2025,Bahrain Grand Prix
0 days 01:10:39.906000,30.0,46.0,1001.8,False,40.4,10,2.8,FP3,2025,Bahrain Grand Prix
0 days 01:11:39.915000,29.9,47.0,1001.7,False,40.0,21,2.8,FP3,2025,Bahrain Grand Prix
0 days 01:12:39.912000,29.9,47.0,1001.8,False,39.5,15,3.1,FP3,2025,Bahrain Grand Prix
0 days 01:13:39.925000,29.8,47.0,1001.7,False,39.4,24,2.9,FP3,2025,Bahrain Grand Prix
0 days 01:14:39.917000,29.9,47.0,1001.8,False,39.8,24,3.7,FP3,2025,Bahrain Grand Prix
0 days 01:15:39.928000,29.9,47.0,1001.7,False,39.7,15,3.1,FP3,2025,Bahrain Grand Prix
0 days 01:16:39.925000,29.9,46.0,1001.8,False,39.8,31,2.7,FP3,2025,Bahrain Grand Prix
0 days 01:17:39.927000,29.9,46.0,1001.9,False,39.7,21,3.0,FP3,2025,Bahrain Grand Prix
0 days 01:18:39.927000,29.9,46.0,1001.8,False,39.4,19,3.4,FP3,2025,Bahrain Grand Prix
0 days 01:19:39.978000,29.8,47.0,1001.7,False,39.3,11,3.4,FP3,2025,Bahrain Grand Prix
